location_name,date,temperature_c,precipitation_mm,humidity_pct,o3,pm1,pm10,pm25,relativehumidity,temperature,um003,year,month,tourist_arrivals
"Dabali, Handigaun",2024-10-18,21.83,0.36,81.89,,35.9,75.3,65.9,44.5,25.0,9100.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-19,21.31,2.22,86.2,,35.4,74.3,64.1,41.7,25.0,8680.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-20,21.61,10.96,84.59,,31.7,67.5,56.0,41.7,25.0,7630.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-21,21.55,0.19,86.08,,30.3,63.6,52.3,42.0,24.4,7040.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-22,22.64,0.0,77.49,,27.5,56.1,46.8,37.3,25.7,6170.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-25,21.48,0.13,85.49,,27.6,53.8,44.7,46.2,25.3,6060.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-26,22.04,0.0,83.68,,27.4,53.6,44.6,47.7,23.9,5990.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-27,22.24,0.0,86.38,,28.1,53.7,45.3,45.3,25.7,6240.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-28,22.37,0.0,86.97,,24.8,47.0,39.6,46.9,25.4,5180.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-29,22.19,0.0,85.03,,20.9,38.7,33.3,43.6,25.6,4320.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-30,21.79,0.0,88.59,,25.1,48.4,41.5,42.9,25.1,5550.0,2024,Oct,124391
"Dabali, Handigaun",2024-10-31,21.69,0.0,90.28,,33.0,66.7,57.0,43.6,25.2,7850.0,2024,Oct,124391
"Dabali, Handigaun",2024-11-01,21.71,0.0,84.94,,35.5,73.3,63.0,43.5,25.5,8800.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-02,21.44,0.0,78.33,,40.2,84.7,75.9,44.3,25.5,10500.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-03,21.31,0.01,83.96,,41.1,84.0,73.9,48.0,24.7,10400.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-04,20.24,0.13,88.12,,24.6,50.4,42.2,49.9,22.5,5480.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-05,20.54,0.0,77.52,,18.9,34.5,30.0,42.3,23.3,3970.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-06,20.3,0.0,83.91,,22.7,43.0,36.7,41.8,23.4,4720.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-07,20.55,0.0,80.55,,30.2,56.6,48.6,37.8,25.0,6910.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-08,20.67,0.05,80.25,,33.0,63.9,53.1,44.3,23.0,7950.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-09,20.33,0.0,80.98,,30.5,60.4,50.3,42.1,23.7,7110.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-10,20.17,0.0,85.83,,32.2,64.2,53.5,42.0,23.5,7780.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-11,19.78,0.03,85.6,,30.9,61.3,51.3,42.6,23.1,7290.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-12,19.78,0.12,85.29,,32.7,66.8,56.7,41.6,23.0,7900.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-13,19.23,0.0,86.11,,33.9,72.3,61.5,39.2,22.4,8160.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-14,19.38,0.0,78.89,,44.3,97.6,87.2,47.9,21.1,11600.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-18,18.08,0.0,79.46,,34.5,70.1,58.4,45.1,19.8,8430.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-19,18.0,0.0,79.56,,33.2,66.7,56.0,41.2,21.1,7940.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-20,17.72,0.0,73.49,,30.4,59.6,50.3,40.7,21.0,7100.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-21,16.96,0.0,74.19,,30.4,60.2,49.5,40.5,20.8,7080.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-22,16.21,0.0,71.94,,33.9,65.4,55.3,48.1,17.7,8100.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-23,16.05,0.0,69.25,,32.6,62.6,52.9,42.5,20.0,7590.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-24,16.25,0.0,73.82,,32.5,62.1,53.1,43.5,19.3,7800.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-25,16.21,0.0,76.7,,35.6,70.5,61.4,40.7,20.0,8540.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-26,16.43,0.0,77.54,,50.0,105.0,93.6,41.0,20.2,12600.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-27,16.29,0.0,80.56,,47.9,104.0,91.5,41.3,19.6,12300.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-28,16.52,0.0,80.51,,41.3,86.1,75.4,40.1,19.3,10400.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-29,17.2,0.0,78.97,,45.7,87.8,78.4,41.5,19.1,11400.0,2024,Nov,114496
"Dabali, Handigaun",2024-11-30,17.05,0.0,77.6,,58.7,104.0,95.1,41.8,19.0,14400.0,2024,Nov,114496
"Dabali, Handigaun",2024-12-01,16.69,0.0,75.33,,41.3,76.8,68.1,41.7,19.2,10200.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-02,16.37,0.0,71.65,,45.3,83.4,74.8,44.1,18.7,11300.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-03,16.53,0.0,65.54,,37.4,69.7,60.7,41.1,18.8,9170.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-04,16.24,0.0,64.67,,38.0,70.3,61.3,38.6,18.7,9040.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-05,15.15,0.0,69.94,,42.6,81.9,71.4,41.4,18.3,10600.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-06,13.87,0.0,66.74,,44.7,90.2,79.8,42.7,19.0,11400.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-07,14.36,0.0,67.37,,49.4,103.0,92.0,42.2,19.4,12700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-08,14.73,0.0,63.29,,46.8,101.0,89.2,41.3,19.2,12100.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-09,13.7,0.0,74.83,,48.8,104.0,92.6,43.7,17.7,12500.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-10,12.67,0.0,65.43,,41.6,85.4,75.1,38.8,17.3,10400.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-11,13.06,0.0,61.81,,52.1,100.0,89.7,38.3,17.1,12900.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-12,13.51,0.0,57.83,,59.9,110.0,100.0,36.2,18.7,14700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-13,13.06,0.0,55.28,,54.5,97.0,89.0,34.4,16.6,13100.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-14,13.15,0.0,52.9,,51.1,92.7,82.7,34.2,16.4,12300.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-15,14.16,0.0,56.6,,59.0,109.0,99.2,39.5,17.5,14400.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-16,15.74,0.0,61.47,,64.9,118.0,108.0,38.6,18.1,15700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-17,15.72,0.0,65.82,,55.7,98.2,90.4,37.1,18.1,13500.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-18,15.66,0.0,63.72,,57.2,101.0,93.1,39.3,17.6,13900.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-19,15.91,0.0,65.44,,53.0,95.0,85.8,40.9,17.2,12800.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-20,15.45,0.0,64.28,,57.9,104.0,94.7,40.5,17.4,14100.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-21,15.28,0.0,60.49,,55.3,99.2,90.7,38.7,17.2,13300.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-22,15.24,0.0,60.06,,52.9,96.5,87.0,40.8,17.1,12900.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-23,14.92,0.0,62.23,,61.0,112.0,102.0,41.0,16.8,14800.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-24,15.38,0.0,65.23,,62.3,115.0,105.0,40.7,16.9,15300.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-25,15.65,0.0,71.13,,62.0,113.0,104.0,38.7,18.2,15200.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-26,15.82,0.0,67.57,,53.0,97.4,88.3,37.3,17.5,12800.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-27,16.34,0.0,62.15,,51.7,94.5,85.6,38.4,17.4,12700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-28,15.02,0.0,68.01,,84.3,155.0,142.0,42.2,17.1,20700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-29,16.11,0.0,66.37,,74.5,138.0,126.0,39.2,18.2,17900.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-30,14.99,0.0,78.68,,52.4,95.9,85.9,38.5,17.8,12700.0,2024,Dec,92033
"Dabali, Handigaun",2024-12-31,14.18,0.0,75.3,,51.4,94.9,85.4,40.9,17.5,12500.0,2024,Dec,92033
"Dabali, Handigaun",2025-01-01,13.41,0.0,65.87,,58.7,106.0,96.7,40.9,17.9,14400.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-02,13.8,0.0,55.87,,54.8,99.8,90.4,40.9,18.0,13400.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-03,14.25,0.0,55.53,,58.1,105.0,95.7,40.8,18.1,14300.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-04,14.43,0.0,57.47,,56.2,101.0,92.1,41.4,18.5,13900.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-05,14.78,0.0,61.6,,75.8,138.0,127.0,43.6,18.0,18800.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-06,16.32,0.0,68.51,,72.6,133.0,121.0,41.8,19.0,17900.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-07,14.58,0.37,73.63,,39.8,76.5,67.0,42.9,17.9,9760.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-08,11.49,0.06,71.76,,39.4,76.2,66.7,42.8,17.3,9890.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-09,12.12,0.0,57.94,,45.1,83.8,74.5,42.9,16.7,11000.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-10,13.35,0.0,55.57,,50.9,95.5,85.0,39.3,17.2,12500.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-11,14.62,0.0,58.33,,55.3,102.0,93.0,39.2,16.7,13500.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-12,15.11,0.0,64.37,,57.4,107.0,97.8,48.9,13.4,13700.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-13,15.01,0.0,65.83,,59.0,106.0,97.8,42.9,15.8,14700.0,2025,Jan,79990
"Dabali, Handigaun",2025-01-14,14.75,0.0,64.32,,50.1,94.1,84.8,47.1,14.1,12300.0,2025,Jan,79990
"Dabali, Handigaun",2025-03-02,18.69,0.53,48.86,,10.7,,16.7,31.0,21.3,2170.0,2025,Mar,121632
"Dabali, Handigaun",2025-03-03,19.14,0.0,37.99,,11.0,,17.0,34.3,20.3,2190.0,2025,Mar,121632
"Dabali, Handigaun",2025-03-04,19.7,0.0,36.33,,12.8,,19.7,44.6,16.4,2410.0,2025,Mar,121632
"Dabali, Handigaun",2025-05-23,25.32,1.04,69.37,,19.7,,32.0,49.9,27.3,3780.0,2025,May,86216
"Dabali, Handigaun",2025-05-24,25.08,13.13,74.68,,21.3,,34.7,57.3,24.4,4190.0,2025,May,86216
"Dabali, Handigaun",2025-05-25,27.1,0.92,61.59,,16.5,,27.1,39.9,29.1,3270.0,2025,May,86216
"Dabali, Handigaun",2025-05-26,26.04,1.79,70.03,,14.4,,23.4,49.6,26.7,2870.0,2025,May,86216
"Dabali, Handigaun",2025-05-27,26.44,1.72,70.05,,5.12,,7.89,51.4,25.8,1130.0,2025,May,86216
"Dabali, Handigaun",2025-05-28,28.4,3.18,62.68,,12.6,,18.3,47.8,27.9,2410.0,2025,May,86216
"Dabali, Handigaun",2025-05-29,28.33,13.87,69.42,,9.45,,14.2,59.8,24.0,1890.0,2025,May,86216
"Dabali, Handigaun",2025-05-30,27.45,8.48,72.43,,8.43,,12.5,53.3,26.3,1710.0,2025,May,86216
"Dabali, Handigaun",2025-05-31,28.2,8.82,63.69,,17.1,,27.5,48.8,27.6,3360.0,2025,May,86216
"Dabali, Handigaun",2025-06-01,28.76,8.78,53.42,,22.0,,36.2,57.7,23.6,4440.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-02,28.45,0.67,47.96,,22.0,,34.8,32.2,31.2,4490.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-03,28.08,2.61,50.94,,22.9,,36.7,47.2,24.4,4760.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-04,24.42,6.06,68.01,,19.0,,30.3,51.7,23.7,3740.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-05,25.85,0.5,62.04,,19.8,,31.5,47.4,25.6,4040.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-06,26.22,4.84,59.05,,19.1,,30.2,51.6,23.5,3770.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-07,27.25,1.35,54.36,,22.1,,35.1,44.9,26.1,4630.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-08,27.96,0.02,50.95,,21.2,,33.6,45.2,27.4,4260.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-09,29.44,0.03,50.51,,27.0,,43.8,50.3,27.1,6050.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-27,26.8,5.38,80.64,,6.93,,10.3,56.3,26.3,1420.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-28,26.81,2.1,79.04,,9.2,,14.2,57.7,26.5,1860.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-29,26.16,10.59,84.11,,12.2,,18.7,61.0,25.7,2430.0,2025,Jun,76425
"Dabali, Handigaun",2025-06-30,27.11,3.67,78.27,,10.5,,15.7,56.6,26.8,2060.0,2025,Jun,76425
"Dabali, Handigaun",2025-07-01,26.82,4.36,81.15,,11.9,,17.7,58.8,26.4,2350.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-02,26.47,8.49,82.72,,12.4,,18.4,56.9,27.1,2460.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-03,26.62,4.37,81.36,,7.93,,11.5,56.7,26.9,1680.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-04,25.86,7.27,84.49,,6.44,,9.11,59.7,26.1,1360.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-05,26.6,5.11,81.33,,9.58,,14.0,59.3,25.9,1960.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-06,26.76,3.33,78.54,,7.38,,10.7,57.8,26.5,1510.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-07,27.19,8.51,78.56,,7.55,,11.0,55.2,26.6,1560.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-08,26.8,22.61,79.99,,10.6,,15.1,55.9,27.1,2050.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-09,25.04,24.47,87.53,,4.45,,6.42,55.5,26.0,1010.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-10,25.44,7.84,83.9,,11.7,,17.1,56.1,26.7,2350.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-11,26.34,2.03,80.9,,10.7,,15.9,55.6,27.3,2100.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-12,26.55,3.36,81.56,,14.1,,21.3,56.2,27.9,2770.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-13,26.58,6.32,81.27,,14.5,,22.0,56.1,27.4,2780.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-14,25.85,15.74,80.33,,12.3,,18.4,56.4,26.6,2470.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-15,25.53,11.17,84.74,,8.39,,12.3,58.7,25.8,1730.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-16,25.29,4.59,80.16,,9.42,,14.2,50.9,27.8,1940.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-17,25.13,2.18,83.56,,10.8,,16.7,51.6,27.6,2150.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-18,26.55,1.97,81.32,,14.3,,22.9,52.3,28.1,2780.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-19,26.93,1.61,81.51,,14.7,,24.8,52.0,28.6,2800.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-20,24.97,14.69,89.61,,14.0,,23.0,59.3,25.9,2710.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-21,26.32,1.77,83.99,,14.9,,23.2,53.9,27.4,3020.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-22,27.18,8.91,77.03,,11.2,,17.0,52.8,27.8,2220.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-23,28.07,3.66,74.01,,13.4,,20.8,53.0,28.0,2650.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-24,26.78,3.74,84.89,,17.0,,25.6,53.1,28.8,3330.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-25,27.66,0.65,80.61,,14.2,,21.4,54.9,28.2,2890.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-26,26.58,2.59,82.98,,12.4,,18.6,56.1,27.6,2470.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-27,26.49,16.28,83.24,,12.1,,17.5,54.9,27.8,2420.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-28,25.97,19.34,88.5,,15.3,,22.8,63.8,25.3,3140.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-29,25.9,2.78,84.51,,9.34,,13.3,59.7,26.3,1910.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-30,25.97,2.69,86.12,,12.5,,18.5,57.0,27.3,2450.0,2025,Jul,70193
"Dabali, Handigaun",2025-07-31,25.51,3.32,84.85,,7.72,,11.9,58.5,26.3,1600.0,2025,Jul,70193
"Dabali, Handigaun",2025-08-01,26.24,4.46,83.83,,10.4,,15.8,56.6,27.0,2080.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-02,25.75,14.34,89.79,,11.1,,16.9,59.1,26.4,2190.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-03,24.82,37.6,93.14,,9.66,,14.6,60.2,26.1,2000.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-04,24.86,26.63,93.09,,10.4,,16.0,58.0,26.2,2090.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-05,24.32,13.85,92.32,,11.2,,16.7,61.5,24.8,2260.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-06,24.99,0.53,89.51,,14.7,,23.2,56.1,26.6,2990.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-07,25.44,4.54,90.46,,16.3,,25.6,55.8,27.7,3250.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-08,25.05,13.83,91.44,,11.1,,17.1,57.7,27.1,2310.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-09,24.76,8.18,89.81,,13.0,,20.7,59.0,26.3,2540.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-10,24.88,5.45,91.62,,12.4,,20.7,58.2,26.5,2450.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-11,25.15,16.79,91.64,,11.8,,19.4,61.0,25.5,2360.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-12,26.07,11.7,91.69,,10.6,,16.7,57.4,26.9,2110.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-13,24.98,24.41,95.0,,10.8,,16.8,61.2,25.8,2160.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-14,24.4,3.74,87.48,,11.2,,18.0,61.3,24.9,2280.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-15,24.85,0.71,87.62,,9.88,,15.0,60.3,25.3,1980.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-16,25.79,3.86,86.06,,13.5,,20.2,61.1,26.0,2770.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-17,26.08,3.55,87.15,,14.2,,21.2,57.4,26.9,2840.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-18,26.01,7.06,83.24,,13.5,,20.2,56.8,26.6,2660.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-19,25.67,1.87,85.85,,11.7,,17.4,57.1,26.6,2290.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-20,24.91,2.87,89.16,,11.9,,18.2,64.7,24.9,2300.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-21,24.84,21.02,89.71,,11.4,,16.6,56.9,26.6,2280.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-22,24.99,10.54,89.34,,7.82,,11.1,59.5,26.3,1600.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-23,25.29,4.81,86.29,,6.11,,8.76,58.0,25.9,1310.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-24,24.66,0.69,90.17,,9.73,,14.3,52.7,28.2,1940.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-25,24.96,0.24,86.85,,11.7,,17.4,54.8,27.1,2320.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-26,25.11,0.27,88.48,,12.7,,19.3,57.9,26.2,2490.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-27,23.81,24.13,94.49,,16.3,,25.1,58.9,26.0,3300.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-28,24.59,16.25,87.29,,11.4,,16.9,60.2,25.3,2250.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-29,24.02,9.19,92.35,,11.5,,16.9,59.9,25.3,2280.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-30,24.23,9.21,90.1,,10.8,,15.9,58.3,25.8,2150.0,2025,Aug,88681
"Dabali, Handigaun",2025-08-31,24.64,10.53,88.13,,12.1,,18.7,58.1,25.8,2360.0,2025,Aug,88681
"Dabali, Handigaun",2025-09-01,25.13,1.32,89.42,,15.8,,24.6,53.0,27.3,3120.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-02,26.13,0.72,82.86,,14.9,,22.4,53.9,26.8,3140.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-03,25.49,0.27,83.25,,14.3,,20.9,54.8,26.7,2960.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-04,24.58,2.25,88.57,,13.7,,20.2,56.8,26.6,2670.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-05,24.87,2.98,87.41,,14.4,,21.2,55.7,26.8,2850.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-06,24.52,21.56,91.62,,13.4,,20.4,59.1,25.7,2640.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-07,24.97,11.06,88.31,,15.7,,25.3,57.2,26.3,3120.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-08,24.93,2.48,90.82,,19.8,,32.8,54.5,26.5,3990.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-09,24.76,7.57,94.22,,20.2,,34.0,55.6,26.8,3970.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-10,24.79,19.47,93.67,,27.5,,46.9,57.6,26.6,6420.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-11,24.74,14.76,89.66,,15.4,,24.0,62.7,24.8,3160.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-12,24.56,13.07,91.73,,18.4,,27.9,57.6,26.4,3690.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-13,24.17,9.27,93.82,,12.7,,19.4,58.9,25.9,2540.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-14,24.8,19.78,91.67,,17.8,,28.1,59.1,25.4,3600.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-15,22.94,22.9,93.34,,11.5,,17.3,60.5,25.3,2320.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-16,23.51,8.99,91.37,,13.8,,20.5,65.7,23.7,2850.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-17,23.59,5.99,91.47,,11.4,,17.4,62.5,24.5,2260.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-18,22.86,10.52,93.05,,11.3,,17.3,61.6,24.8,2310.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-19,23.67,42.01,88.04,,13.4,,20.7,63.1,23.8,2670.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-20,23.51,1.38,90.85,,16.0,,25.2,57.1,25.4,3270.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-21,23.82,0.14,90.77,,12.0,,18.5,57.0,25.8,2380.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-22,24.6,0.19,88.89,,17.4,,27.2,54.1,27.5,3480.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-23,25.09,0.09,85.9,,14.3,,22.4,55.9,26.7,2870.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-24,24.88,0.09,88.24,,16.1,,25.0,59.2,25.8,3210.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-25,24.58,0.02,88.81,,16.3,,24.7,55.1,25.7,3320.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-26,25.87,0.06,82.34,,18.0,,26.5,55.1,26.8,3720.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-27,25.09,0.15,88.37,,12.5,,18.1,54.8,26.1,2580.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-28,24.2,0.6,88.65,,16.3,,24.5,57.1,25.9,3190.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-29,24.16,0.73,86.36,,18.8,,29.1,57.7,25.5,3820.0,2025,Sep,79981
"Dabali, Handigaun",2025-09-30,24.62,6.82,82.38,,18.8,,28.6,54.3,26.2,3990.0,2025,Sep,79981
"Dabali, Handigaun",2025-10-01,24.56,18.0,85.69,,10.7,,16.0,56.4,24.5,2160.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-02,22.8,23.75,93.94,,12.6,,19.4,64.5,22.5,2520.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-03,22.87,49.6,86.44,,19.3,,29.1,60.9,23.9,3960.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-04,21.95,84.69,93.09,,6.98,,10.1,69.7,20.3,1490.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-05,23.25,3.55,91.16,,5.56,,7.96,60.4,23.2,1230.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-06,22.6,0.29,89.37,,8.2,,13.0,58.8,23.9,1700.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-07,22.49,0.06,90.86,,14.9,,23.7,60.7,23.3,2940.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-08,22.99,0.35,87.26,,17.5,,27.7,57.8,24.0,3460.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-09,22.99,0.27,85.8,,16.4,,26.0,55.4,23.8,3330.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-10,22.33,0.0,81.69,,17.0,,26.6,53.2,23.4,3430.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-11,21.83,0.0,84.99,,20.9,,33.0,51.1,22.4,4550.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-12,21.52,0.0,84.48,,23.9,,38.9,50.8,22.3,5160.0,2025,Oct,128443
"Dabali, Handigaun",2025-10-13,20.7,0.0,81.37,,23.2,,37.6,48.3,21.8,4990.0,2025,Oct,128443
